"Timestamp","Bid_Open","Bid_High","Bid_Low","Bid_Close","Bid_Volume","Ask_Open","Ask_High","Ask_Low","Ask_Close","Ask_Volume","Class"
'2017-06-19T23:00:00',1.05305,1.05731,1.05162,1.05265,39639.3697,1.05489,1.05756,1.05195,1.05365,40700.0801,False
'2017-06-20T23:00:00',1.05264,1.05354,1.0485,1.04887,39945.75,1.05376,1.05426,1.04881,1.04999,39642.0503,False
'2017-06-21T23:00:00',1.04858,1.05028,1.04755,1.04805,39078.3399,1.04967,1.05186,1.04784,1.0488,39783.5902,True
'2017-06-22T23:00:00',1.04798,1.05111,1.04702,1.04898,59138.7401,1.0488,1.05135,1.04815,1.05009,57446.6302,True
'2017-06-25T23:00:00',1.04779,1.05408,1.04745,1.05238,63635.8198,1.05097,1.05438,1.04949,1.05349,64649.8803,True
'2017-06-26T23:00:00',1.05141,1.0561,1.05095,1.05148,77512.3498,1.05309,1.05646,1.05174,1.05255,76732.7802,False
'2017-06-27T23:00:00',1.05075,1.05589,1.04992,1.05525,83137.5004,1.05245,1.05655,1.05028,1.05645,80395.1703,True
'2017-06-28T23:00:00',1.05536,1.06006,1.05491,1.0591,75640.9908,1.05652,1.06035,1.0553,1.06025,74689.3699,True
'2017-06-29T23:00:00',1.05911,1.06295,1.05575,1.05738,82949.0307,1.06079,1.06325,1.05605,1.05949,81956.2792,False
'2017-07-02T23:00:00',1.05729,1.05921,1.05632,1.05865,63611.0496,1.05833,1.05985,1.05676,1.05985,61683.2905,True
'2017-07-03T23:00:00',1.05831,1.06102,1.04914,1.05081,61378.2004,1.06018,1.06177,1.04945,1.05199,61007.1602,False
'2017-07-04T23:00:00',1.05082,1.05385,1.04691,1.04944,64363.7001,1.05183,1.05415,1.04745,1.05036,64329.9806,False
'2017-07-05T23:00:00',1.04933,1.0526,1.04753,1.048,36982.8799,1.05048,1.05285,1.04805,1.04913,37563.24,False
'2017-07-06T23:00:00',1.04804,1.05115,1.04636,1.05088,44464.3806,1.04916,1.05221,1.04775,1.05202,41004.5598,True
'2017-07-09T23:00:00',1.0494,1.05338,1.04913,1.05295,33166.2999,1.05219,1.05388,1.05027,1.05385,31345.2102,True
'2017-07-10T23:00:00',1.05278,1.05614,1.05222,1.05492,39166.6897,1.05385,1.05649,1.05281,1.05605,37659.7697,True
'2017-07-11T23:00:00',1.05511,1.05826,1.05401,1.05725,49238.7702,1.0561,1.05861,1.0548,1.05807,47690.0098,True
'2017-07-12T23:00:00',1.05664,1.06588,1.05622,1.06195,50333.59,1.0583,1.06615,1.05746,1.06285,48151.5399,True
'2017-07-13T23:00:00',1.06189,1.07431,1.06118,1.07261,54511.0794,1.06292,1.07601,1.06203,1.07469,51973.2203,False
'2017-07-16T23:00:00',1.07145,1.07333,1.06722,1.06733,52407.2101,1.07455,1.07545,1.06756,1.06816,50368.4394,True
'2017-07-17T23:00:00',1.067,1.0851,1.06591,1.08138,69726.3798,1.0696,1.08542,1.06673,1.08207,67453.4201,True
'2017-07-18T23:00:00',1.08137,1.08901,1.08087,1.08745,55770.08,1.08213,1.08938,1.08163,1.08861,50656.5399,True
'2017-07-19T23:00:00',1.08741,1.09241,1.08185,1.08701,65617.1507,1.08861,1.09335,1.08208,1.08779,63892.3397,False
'2017-07-20T23:00:00',1.08442,1.08725,1.07574,1.07751,42348.3797,1.08722,1.08854,1.07605,1.07912,41431.16,False
'2017-07-23T23:00:00',1.07685,1.08377,1.07615,1.07885,46028.9803,1.07935,1.08405,1.07703,1.07995,45346.3191,False
'2017-07-24T23:00:00',1.07839,1.0836,1.07709,1.08076,46998.7301,1.0803,1.08394,1.07744,1.08155,47590.9998,True
'2017-07-25T23:00:00',1.08076,1.08728,1.07443,1.086,72350.9998,1.08159,1.08766,1.07475,1.08715,68960.0496,True
'2017-07-26T23:00:00',1.08555,1.09315,1.08191,1.08256,69151.21,1.0867,1.09348,1.08225,1.08372,67658.4,False
'2017-07-27T23:00:00',1.08061,1.08655,1.07925,1.08298,61411.6797,1.08399,1.08685,1.07959,1.08402,60894.1801,False
'2017-07-30T23:00:00',1.08395,1.08429,1.07999,1.08395,46145.4406,1.08545,1.08635,1.08031,1.08475,45773.6904,True
'2017-07-31T23:00:00',1.08397,1.08955,1.08105,1.08165,55890.97,1.08651,1.08986,1.08139,1.08268,54696.3803,False
'2017-08-01T23:00:00',1.08154,1.08459,1.0798,1.08271,48503.8803,1.08336,1.08495,1.08079,1.08375,49593.38,False
'2017-08-02T23:00:00',1.08133,1.08303,1.07685,1.07991,49875.9001,1.08405,1.0847,1.07712,1.08085,50782.3801,False
'2017-08-03T23:00:00',1.0794,1.08275,1.07395,1.07818,53573.0696,1.08075,1.08341,1.07423,1.08032,52184.6199,False
'2017-08-06T23:00:00',1.07725,1.08067,1.07684,1.07775,36326.0,1.07885,1.08096,1.07719,1.07865,34529.6901,False
'2017-08-07T23:00:00',1.07761,1.08046,1.07574,1.07839,47834.5903,1.07865,1.08075,1.07606,1.07927,43375.8903,False
'2017-08-08T23:00:00',1.07838,1.07879,1.07155,1.07518,54709.9902,1.07928,1.07989,1.07185,1.07637,51781.9503,False
'2017-08-09T23:00:00',1.07367,1.07759,1.07285,1.07344,46488.3599,1.07553,1.07795,1.07328,1.07446,47004.8899,False
'2017-08-10T23:00:00',1.07201,1.07633,1.06886,1.07288,54660.25,1.07565,1.07683,1.0692,1.07462,52002.5001,False
'2017-08-13T23:00:00',1.07275,1.07625,1.06917,1.06965,37822.62,1.07395,1.07655,1.06953,1.07051,36810.4502,False
'2017-08-14T23:00:00',1.06969,1.07315,1.06772,1.06909,45270.7502,1.07088,1.0735,1.06807,1.06982,47934.5097,True
'2017-08-15T23:00:00',1.06875,1.08061,1.06737,1.0791,49034.8196,1.07115,1.08096,1.06898,1.08015,47572.7703,True
'2017-08-16T23:00:00',1.0794,1.08564,1.07675,1.07695,54764.6302,1.08051,1.08585,1.07723,1.07793,53832.2101,False
'2017-08-17T23:00:00',1.07678,1.08286,1.07594,1.07998,49502.9695,1.07793,1.08333,1.0763,1.08112,48271.7599,False
'2017-08-20T23:00:00',1.08051,1.08205,1.07809,1.07991,31573.2602,1.0829,1.0829,1.0784,1.08088,31713.8101,False
'2017-08-21T23:00:00',1.07868,1.08174,1.07583,1.07747,37331.71,1.08246,1.08268,1.07615,1.07845,34985.7398,False
'2017-08-22T23:00:00',1.07747,1.07845,1.07412,1.07538,39334.36,1.07864,1.07896,1.07445,1.07642,39081.3701,False
'2017-08-23T23:00:00',1.07475,1.07688,1.07075,1.07568,42526.5,1.07685,1.07845,1.07108,1.07662,39224.1702,True
'2017-08-24T23:00:00',1.07594,1.07883,1.07355,1.07407,52140.11,1.0768,1.07923,1.07385,1.07613,52463.9398,False
'2017-08-27T23:00:00',1.07405,1.07879,1.07385,1.0776,31700.3902,1.07625,1.07922,1.07425,1.07835,31328.9801,True
'2017-08-28T23:00:00',1.0776,1.0788,1.0713,1.07718,63330.4404,1.07853,1.07956,1.07204,1.07802,61654.8397,True
'2017-08-29T23:00:00',1.07762,1.08295,1.07095,1.07368,54240.7893,1.08034,1.08325,1.0713,1.07485,55086.4801,False
'2017-08-30T23:00:00',1.072,1.07867,1.07057,1.07694,59342.8798,1.07508,1.07902,1.07133,1.07796,57533.4594,True
'2017-08-31T23:00:00',1.0767,1.08325,1.07303,1.08098,61753.4696,1.07897,1.08355,1.07468,1.08272,60577.9496,False
'2017-09-03T23:00:00',1.07898,1.08225,1.07699,1.07703,35885.5898,1.07993,1.08256,1.07777,1.07894,36522.69,True
'2017-09-04T23:00:00',1.07663,1.08546,1.07651,1.08125,59761.9801,1.08012,1.08585,1.0774,1.08225,59360.7999,False
'2017-09-05T23:00:00',1.08097,1.08436,1.07674,1.07971,56522.3203,1.08297,1.08475,1.07715,1.08079,57798.1701,False
'2017-09-06T23:00:00',1.07846,1.08182,1.0749,1.07795,63120.8099,1.0818,1.08252,1.07519,1.07867,63855.4502,True
'2017-09-07T23:00:00',1.0779,1.08509,1.07687,1.08038,71339.8301,1.07867,1.08544,1.07819,1.08142,71396.1807,False
'2017-09-10T23:00:00',1.07895,1.08307,1.07811,1.08075,51816.7498,1.08155,1.08335,1.07907,1.08192,50202.2999,True
'2017-09-11T23:00:00',1.07939,1.08315,1.07695,1.08005,56389.7996,1.08221,1.08348,1.07731,1.08122,55568.7198,False
'2017-09-12T23:00:00',1.07922,1.08206,1.07623,1.07785,54856.9597,1.08137,1.08245,1.07653,1.07879,53436.9802,True
'2017-09-13T23:00:00',1.07802,1.08283,1.07584,1.07735,72921.3304,1.07948,1.08315,1.07619,1.07851,72811.6208,False
'2017-09-14T23:00:00',1.07787,1.07965,1.07515,1.07578,59989.2707,1.07953,1.08041,1.07549,1.07752,61238.3302,False
'2017-09-17T23:00:00',1.07515,1.07935,1.07117,1.07248,50875.05,1.07705,1.0796,1.07151,1.07362,48293.5596,True
'2017-09-18T23:00:00',1.07137,1.08037,1.07048,1.07796,54687.6303,1.07301,1.08075,1.07293,1.07892,56393.6398,True
'2017-09-19T23:00:00',1.07786,1.08562,1.07717,1.08245,69008.9095,1.0805,1.0885,1.07763,1.08346,68854.8793,False
'2017-09-20T23:00:00',1.08242,1.08367,1.07002,1.07028,61547.3208,1.08336,1.08435,1.07034,1.07142,61687.4003,False
'2017-09-21T23:00:00',1.06923,1.07342,1.06744,1.07117,51347.6003,1.07143,1.07375,1.06772,1.07238,53094.9205,True
'2017-09-24T23:00:00',1.07077,1.0753,1.06986,1.07178,57613.7097,1.07288,1.07565,1.07075,1.07296,59810.88,False
'2017-09-25T23:00:00',1.07104,1.07385,1.06664,1.06775,71137.7104,1.0734,1.07433,1.06696,1.06881,65897.76,False
'2017-09-26T23:00:00',1.06754,1.0699,1.06515,1.06688,71864.7712,1.06861,1.07019,1.06545,1.06782,72587.6795,False
'2017-09-27T23:00:00',1.06655,1.06795,1.06249,1.06615,62079.1702,1.06753,1.06866,1.06305,1.06715,62012.5,False
'2017-09-28T23:00:00',1.06625,1.06657,1.06185,1.06288,50790.1499,1.06765,1.06827,1.06258,1.06402,47535.7302,False
'2017-10-01T23:00:00',1.06272,1.06631,1.06204,1.06524,48777.6005,1.06489,1.06665,1.06234,1.06615,48490.5801,True
'2017-10-02T23:00:00',1.06409,1.06773,1.06336,1.06685,49558.1598,1.06733,1.06796,1.06363,1.06774,49034.2396,True
'2017-10-03T23:00:00',1.06661,1.07046,1.06588,1.06975,49740.4897,1.06774,1.07094,1.06658,1.07094,50601.2796,True
'2017-10-04T23:00:00',1.06971,1.0708,1.06235,1.06316,44735.7497,1.07127,1.0722,1.0627,1.06381,44348.1699,False
'2017-10-05T23:00:00',1.06314,1.06409,1.05835,1.05882,63882.65,1.06383,1.06437,1.05863,1.06256,61251.4197,False
'2017-10-08T23:00:00',1.06105,1.06197,1.05654,1.05673,28644.0803,1.06345,1.06345,1.05675,1.05773,30993.2301,False
'2017-10-09T23:00:00',1.05675,1.06004,1.05415,1.05439,43399.27,1.05805,1.06025,1.05485,1.05505,42955.49,False
'2017-10-10T23:00:00',1.05439,1.05712,1.05275,1.05454,44540.4402,1.05511,1.05736,1.05367,1.05502,45369.66,True
'2017-10-11T23:00:00',1.0545,1.06015,1.05357,1.05715,51671.2306,1.05498,1.06036,1.0547,1.05819,50422.8201,True
'2017-10-12T23:00:00',1.05709,1.06581,1.05627,1.06404,55092.6093,1.05819,1.06605,1.05784,1.06522,54101.0593,True
'2017-10-15T23:00:00',1.06249,1.06585,1.06026,1.06068,46682.6302,1.06543,1.06615,1.06052,1.06153,45797.9601,False
'2017-10-16T23:00:00',1.0605,1.06573,1.05954,1.06338,47818.2801,1.06274,1.06595,1.06067,1.06452,46250.62,False
'2017-10-17T23:00:00',1.06233,1.06468,1.06175,1.06405,44247.21,1.06551,1.0656,1.06201,1.06513,43068.2702,True
'2017-10-18T23:00:00',1.06425,1.06909,1.06341,1.06825,52919.4202,1.06545,1.0694,1.06395,1.06904,54749.61,True
'2017-10-19T23:00:00',1.06807,1.0691,1.06279,1.06318,54108.1098,1.06904,1.07004,1.06316,1.06528,52574.4399,False
'2017-10-22T23:00:00',1.06473,1.06644,1.06255,1.06265,41884.0003,1.06557,1.06665,1.06285,1.06365,41400.1999,False
'2017-10-23T23:00:00',1.06265,1.06395,1.05875,1.05905,52870.2802,1.06385,1.06499,1.059,1.06003,51605.0403,False
'2017-10-24T23:00:00',1.05901,1.06069,1.04677,1.04775,62655.4699,1.06003,1.06105,1.04703,1.04842,61357.0795,False
'2017-10-25T23:00:00',1.04778,1.05081,1.04539,1.04691,62628.5998,1.04845,1.05148,1.04563,1.04776,62694.2394,False
'2017-10-26T23:00:00',1.04617,1.04962,1.0434,1.04668,59182.1902,1.0472,1.0499,1.04372,1.04845,59733.3706,False
'2017-10-29T22:00:00',1.04691,1.04852,1.04348,1.04588,40728.6798,1.04939,1.04965,1.04375,1.04657,40121.8799,False
'2017-10-30T22:00:00',1.04592,1.04731,1.04157,1.04299,40860.11,1.04665,1.04755,1.04184,1.04375,41009.6301,False
'2017-10-31T22:00:00',1.04299,1.04614,1.04218,1.04444,51738.3203,1.04378,1.04666,1.04277,1.04486,51513.8898,True
'2017-11-01T22:00:00',1.04441,1.05013,1.04374,1.04797,53875.9501,1.0449,1.05037,1.04424,1.04857,56189.9104,False
'2017-11-02T22:00:00',1.04796,1.04846,1.0423,1.04358,46510.0898,1.04858,1.05054,1.04239,1.04462,45607.1397,False
'2017-11-05T23:00:00',1.04287,1.04722,1.04251,1.04675,35253.63,1.04489,1.04768,1.04317,1.04764,36319.2599,True
'2017-11-06T23:00:00',1.04661,1.04865,1.04086,1.04175,39136.0098,1.04764,1.04895,1.04112,1.04345,38740.4096,False
'2017-11-07T23:00:00',1.04103,1.04639,1.04072,1.04514,39226.98,1.04346,1.04665,1.04255,1.04601,36777.1702,True
'2017-11-08T23:00:00',1.04501,1.04713,1.04138,1.04317,41973.4901,1.04602,1.0474,1.04164,1.04408,43035.0604,False
'2017-11-09T23:00:00',1.04312,1.04581,1.04114,1.04185,39583.0104,1.04428,1.04605,1.04137,1.04292,39433.3199,False
'2017-11-12T23:00:00',1.03942,1.04325,1.03748,1.03761,32178.77,1.04224,1.04355,1.03775,1.03837,32600.8201,False
'2017-11-13T23:00:00',1.03761,1.04041,1.03576,1.03657,43300.4802,1.03835,1.04101,1.036,1.03757,45203.0703,False
'2017-11-14T23:00:00',1.03651,1.03715,1.02792,1.02934,54406.1103,1.03756,1.03818,1.02818,1.02992,55325.9099,False
'2017-11-15T23:00:00',1.02931,1.03227,1.0268,1.02898,38900.9301,1.02992,1.03245,1.0278,1.02965,37877.9303,False
'2017-11-16T23:00:00',1.02898,1.02997,1.02185,1.02518,43336.7997,1.02967,1.03023,1.02211,1.02642,42720.0498,False
'2017-11-19T23:00:00',1.02427,1.02665,1.02324,1.02424,36718.8502,1.02544,1.02691,1.02356,1.02485,37105.26,True
'2017-11-20T23:00:00',1.02424,1.02741,1.02134,1.02585,40259.1101,1.02498,1.02767,1.02158,1.02685,41647.6901,True
'2017-11-21T23:00:00',1.02591,1.02781,1.02147,1.0256,44233.7499,1.02708,1.02815,1.02174,1.02662,44359.6403,False
'2017-11-22T23:00:00',1.02609,1.02774,1.02426,1.0255,28849.9598,1.0272,1.02796,1.02452,1.02606,28009.3099,False
'2017-11-23T23:00:00',1.0255,1.02677,1.0228,1.02391,34664.9497,1.02615,1.02715,1.02425,1.0251,32369.3,True
'2017-11-26T23:00:00',1.02354,1.02777,1.02235,1.02325,30961.94,1.02641,1.02805,1.02264,1.02415,31372.0001,False
'2017-11-27T23:00:00',1.02177,1.02491,1.021,1.02212,33434.12,1.02444,1.02514,1.02124,1.02281,34809.8299,False
'2017-11-28T23:00:00',1.02206,1.02358,1.01743,1.01948,35305.5503,1.02281,1.02389,1.01766,1.02065,35813.1402,False
'2017-11-29T23:00:00',1.01962,1.02303,1.01824,1.0201,42399.4802,1.02052,1.02331,1.01864,1.02083,40698.0202,True
'2017-11-30T23:00:00',1.01845,1.02641,1.01797,1.02348,56595.2801,1.02056,1.02673,1.01869,1.02536,57372.3708,False
'2017-12-03T23:00:00',1.02314,1.02619,1.02228,1.02341,35557.3102,1.02392,1.02645,1.02316,1.02425,36298.5496,True
'2017-12-04T23:00:00',1.02333,1.03045,1.02238,1.02441,38187.6899,1.02435,1.03071,1.0241,1.02507,38912.7498,False
'2017-12-05T23:00:00',1.02441,1.02781,1.01965,1.01982,36119.1998,1.0252,1.0299,1.01988,1.02102,33903.2602,False
'2017-12-06T23:00:00',1.01984,1.02095,1.01417,1.01496,35410.4896,1.02103,1.02173,1.01445,1.01549,36347.6499,False
'2017-12-07T23:00:00',1.01494,1.0182,1.01421,1.01508,35240.3398,1.01549,1.01864,1.01451,1.01662,35773.9699,True
'2017-12-10T23:00:00',1.01515,1.01885,1.01372,1.01675,31521.12,1.01635,1.01915,1.01548,1.01751,28717.2002,True
'2017-12-11T23:00:00',1.01675,1.02415,1.01593,1.02175,33081.2503,1.01754,1.02441,1.01618,1.02292,32360.8698,True
'2017-12-12T23:00:00',1.02108,1.02875,1.02106,1.02778,46174.4703,1.02316,1.02972,1.02193,1.02875,48860.6698,True
'2017-12-13T23:00:00',1.02778,1.03373,1.02621,1.03104,46247.1302,1.02891,1.03395,1.02762,1.03206,47337.0204,True
'2017-12-14T23:00:00',1.03104,1.0354,1.02965,1.0303,39496.6199,1.03213,1.03565,1.03042,1.03142,40237.6302,False
'2017-12-17T23:00:00',1.03078,1.03419,1.03027,1.03235,28785.13,1.03144,1.03446,1.03115,1.03348,28733.6098,True
'2017-12-18T23:00:00',1.03205,1.03468,1.03055,1.03169,33312.9506,1.03342,1.03494,1.0309,1.0322,31675.1598,False
'2017-12-19T23:00:00',1.03165,1.03331,1.02965,1.02972,31446.6703,1.03221,1.03357,1.03003,1.03104,31496.6303,True
'2017-12-20T23:00:00',1.02904,1.03568,1.02868,1.03442,31036.6099,1.03156,1.03619,1.02893,1.03546,31126.77,True
'2017-12-21T23:00:00',1.03433,1.03779,1.03425,1.03577,30354.9598,1.03546,1.03875,1.03507,1.03803,29668.1599,False
'2017-12-24T23:00:00',1.03607,1.03705,1.03566,1.03705,39.0,1.03874,1.03915,1.03765,1.03915,39.0,True
'2017-12-25T23:00:00',1.0361,1.03814,1.03571,1.03778,13186.13,1.03902,1.0395,1.03665,1.03915,12885.78,True
'2017-12-26T23:00:00',1.03765,1.04196,1.03657,1.04013,33286.1301,1.03925,1.04219,1.03792,1.04116,31968.5299,True
'2017-12-27T23:00:00',1.04011,1.04446,1.0395,1.04276,28594.2597,1.04114,1.04474,1.04066,1.04365,25856.4199,True
'2017-12-28T23:00:00',1.04266,1.04553,1.04095,1.04283,30893.8302,1.04356,1.04678,1.04119,1.04678,31643.6299,False
'2017-12-31T23:00:00',1.04283,1.04283,1.04283,1.04283,0.0,1.04678,1.04678,1.04678,1.04678,0.0,True
'2018-01-01T23:00:00',1.04096,1.04533,1.03865,1.04058,34871.8702,1.0446,1.04716,1.039,1.04109,38148.4299,False
'2018-01-02T23:00:00',1.04036,1.04231,1.03808,1.04136,34918.1799,1.04137,1.04256,1.03833,1.04226,35760.9001,True
'2018-01-03T23:00:00',1.04026,1.04438,1.0402,1.04389,36617.3402,1.04424,1.04485,1.04045,1.04465,35322.18,True
'2018-01-04T23:00:00',1.04389,1.04432,1.03981,1.04258,36257.8399,1.04488,1.04569,1.04006,1.04362,35813.9698,True
'2018-01-07T23:00:00',1.04154,1.04489,1.04124,1.04435,28026.78,1.0449,1.04532,1.0422,1.04515,27696.03,True
'2018-01-08T23:00:00',1.04428,1.04765,1.04331,1.04425,35082.6103,1.04533,1.0479,1.04357,1.04545,34731.29,True
'2018-01-09T23:00:00',1.04447,1.04797,1.04314,1.04601,54611.6006,1.04565,1.04824,1.04369,1.04689,50440.18,True
'2018-01-10T23:00:00',1.046,1.05148,1.04492,1.0487,49436.2395,1.04689,1.05173,1.04591,1.04929,47293.1098,False
'2018-01-11T23:00:00',1.04873,1.04948,1.04081,1.04718,59631.6103,1.04932,1.05024,1.04332,1.04836,54361.6101,True
'2018-01-14T23:00:00',1.04618,1.05412,1.04515,1.05185,42122.2698,1.04735,1.05438,1.0473,1.05305,42724.2306,False
'2018-01-15T23:00:00',1.05134,1.05378,1.05032,1.05111,46094.12,1.05376,1.05496,1.05094,1.05199,46585.71,True
'2018-01-16T23:00:00',1.05041,1.05898,1.04958,1.05516,67766.3595,1.05212,1.05933,1.05115,1.05636,66422.9011,True
'2018-01-17T23:00:00',1.05521,1.05896,1.05305,1.05607,57859.1198,1.05637,1.06003,1.05333,1.05717,56187.2904,True
'2018-01-18T23:00:00',1.05609,1.05967,1.05324,1.05507,55258.3703,1.05717,1.05993,1.05483,1.05613,52717.8299,False
'2018-01-21T23:00:00',1.05532,1.05853,1.05446,1.05707,38670.3198,1.05627,1.05877,1.0547,1.05767,40400.2599,False
'2018-01-22T23:00:00',1.05705,1.05748,1.05037,1.05345,50095.9398,1.0577,1.05831,1.05073,1.05435,48813.4199,True
'2018-01-23T23:00:00',1.05336,1.05895,1.05181,1.05355,59151.0402,1.0548,1.05926,1.05207,1.05405,63327.6499,False
'2018-01-24T23:00:00',1.05355,1.05867,1.04975,1.05116,89615.2395,1.05401,1.05905,1.05061,1.05234,94671.2301,True
'2018-01-25T23:00:00',1.04988,1.06184,1.04891,1.05978,83771.4399,1.05268,1.06257,1.05074,1.06093,80230.1898,True
'2018-01-28T23:00:00',1.05728,1.06226,1.05705,1.06018,61323.8699,1.06119,1.06255,1.05734,1.06135,59648.1103,True
'2018-01-29T23:00:00',1.05997,1.06265,1.05663,1.05987,61592.9299,1.06163,1.06296,1.05697,1.06105,62644.6498,True
'2018-01-30T23:00:00',1.05997,1.06291,1.05504,1.05652,77252.97,1.06105,1.06335,1.05555,1.05731,76973.8007,False
'2018-01-31T23:00:00',1.05643,1.05768,1.04925,1.0513,74030.2402,1.05735,1.05808,1.04955,1.05221,74592.3991,False
'2018-02-01T23:00:00',1.05121,1.05199,1.04447,1.04467,82049.0398,1.05227,1.05248,1.04515,1.04613,83377.9202,False
'2018-02-04T23:00:00',1.04395,1.04738,1.04063,1.0409,88910.4496,1.04511,1.04765,1.0411,1.04165,88123.3302,False
'2018-02-05T23:00:00',1.04087,1.04305,1.03652,1.04242,113186.8508,1.04165,1.04355,1.03675,1.04315,111726.021,False
'2018-02-06T23:00:00',1.04242,1.04245,1.03512,1.03627,83720.12,1.04325,1.04354,1.03581,1.03698,77812.7799,False
'2018-02-07T23:00:00',1.03629,1.04144,1.0349,1.03542,114355.0197,1.03703,1.04165,1.03525,1.03589,104090.5199,False
'2018-02-08T23:00:00',1.03549,1.04007,1.0338,1.03717,100735.03,1.03596,1.04036,1.03415,1.03823,103196.0004,True
'2018-02-11T23:00:00',1.03775,1.04016,1.03588,1.03995,60477.7497,1.03895,1.04064,1.03613,1.04055,59688.4602,True
'2018-02-12T23:00:00',1.03979,1.0419,1.03565,1.03933,57375.6807,1.04049,1.04215,1.03596,1.0399,55388.4499,True
'2018-02-13T23:00:00',1.0393,1.04264,1.02945,1.04137,81914.6897,1.0399,1.04297,1.02981,1.04206,84700.9404,True
'2018-02-14T23:00:00',1.04133,1.04465,1.03554,1.04001,74625.1102,1.04204,1.04495,1.0358,1.04061,78509.1002,False
'2018-02-15T23:00:00',1.03982,1.04405,1.03617,1.03687,70529.0602,1.04063,1.04435,1.0366,1.03833,64517.3593,False
'2018-02-18T23:00:00',1.03605,1.04065,1.036,1.03898,43210.92,1.03852,1.04095,1.03743,1.03988,40824.8602,True
'2018-02-19T23:00:00',1.03899,1.04371,1.03766,1.03937,61699.3997,1.03988,1.04405,1.03835,1.04053,62413.7798,False
'2018-02-20T23:00:00',1.03802,1.04163,1.03256,1.03263,79121.2597,1.04114,1.04355,1.03301,1.0333,75499.091,False
'2018-02-21T23:00:00',1.0325,1.0364,1.03165,1.03481,73001.3598,1.03331,1.03672,1.03205,1.03523,67152.6193,False
'2018-02-22T23:00:00',1.03481,1.03585,1.03155,1.03437,62176.6394,1.03524,1.03615,1.03185,1.03533,63162.6501,True
'2018-02-25T23:00:00',1.03455,1.03875,1.03155,1.03332,64331.4601,1.03573,1.03906,1.0319,1.03396,62417.1202,False
'2018-02-26T23:00:00',1.03322,1.03545,1.03056,1.03105,80139.4507,1.03406,1.03573,1.03103,1.03185,73540.0502,False
'2018-02-27T23:00:00',1.03103,1.03418,1.02781,1.02801,77263.8601,1.03185,1.03446,1.0285,1.02878,70828.82,False
'2018-02-28T23:00:00',1.02789,1.02915,1.02354,1.02536,98463.9602,1.02877,1.0295,1.02384,1.02652,98578.7514,False
'2018-03-01T23:00:00',1.02543,1.02705,1.02187,1.02387,93018.5798,1.02659,1.02773,1.02222,1.02543,91078.9598,False
'2018-03-04T23:00:00',1.02329,1.02405,1.02034,1.02347,77365.5203,1.02445,1.02488,1.02053,1.02426,74118.2101,True
'2018-03-05T23:00:00',1.02342,1.03115,1.0225,1.02975,84555.16,1.02421,1.03155,1.02338,1.03087,86422.1802,False
'2018-03-06T23:00:00',1.0298,1.02985,1.02435,1.02786,86808.1994,1.03094,1.0315,1.02482,1.02868,89916.9203,False
'2018-03-07T23:00:00',1.02788,1.02961,1.02445,1.0257,87209.18,1.02868,1.03005,1.02485,1.02665,85543.0998,True
'2018-03-08T23:00:00',1.02574,1.03302,1.02423,1.03257,82607.1708,1.02665,1.03418,1.02535,1.03393,78755.9497,True
'2018-03-11T22:00:00',1.03315,1.03525,1.03102,1.03335,51323.9291,1.03429,1.03562,1.03272,1.03395,51951.3097,False
'2018-03-12T22:00:00',1.03332,1.03495,1.02945,1.03095,65343.3897,1.03395,1.03526,1.02997,1.03152,69748.9198,True
'2018-03-13T22:00:00',1.03077,1.03552,1.02824,1.03108,65176.12,1.03152,1.03677,1.03006,1.03167,64586.0192,False
'2018-03-14T22:00:00',1.03104,1.03329,1.0236,1.0236,61630.9501,1.03163,1.03364,1.02417,1.02575,60999.5393,False
'2018-03-15T22:00:00',1.02362,1.02465,1.01499,1.01567,63296.2602,1.02571,1.02608,1.01623,1.01743,63487.6996,False
'2018-03-18T22:00:00',1.0166,1.01735,1.01345,1.01602,65476.049,1.0178,1.01866,1.01381,1.01695,65070.1905,False
'2018-03-19T22:00:00',1.01573,1.01635,1.01234,1.01316,62390.8198,1.0173,1.01812,1.01265,1.01385,62715.8893,True
'2018-03-20T22:00:00',1.01316,1.02076,1.01187,1.01896,77228.1895,1.01394,1.02118,1.01225,1.01936,73217.7004,True
'2018-03-21T22:00:00',1.01896,1.02077,1.01256,1.0128,81172.0699,1.01963,1.02199,1.01295,1.01389,79742.9403,False
'2018-03-22T22:00:00',1.01274,1.01665,1.01114,1.01188,77657.2395,1.01383,1.017,1.01201,1.01302,82334.6702,False
'2018-03-25T23:00:00',1.01101,1.01527,1.01025,1.01355,69418.6803,1.01418,1.01555,1.01091,1.01475,66249.1804,False
'2018-03-26T23:00:00',1.01338,1.01477,1.00535,1.00561,61553.9798,1.01455,1.01539,1.00583,1.00665,66856.3597,False
'2018-03-27T23:00:00',1.00564,1.00725,1.00184,1.00495,76068.6001,1.00665,1.0081,1.00216,1.006,68783.5704,True
'2018-03-28T23:00:00',1.00319,1.00785,1.00305,1.00645,63085.7599,1.00715,1.00861,1.00343,1.00752,54648.23,True
'2018-03-29T23:00:00',1.00465,1.00945,1.00465,1.005,71180.2887,1.00852,1.0104,1.00645,1.00836,65927.0205,False
'2018-04-01T23:00:00',1.00745,1.00775,1.00405,1.00488,45367.0596,1.00955,1.00955,1.00435,1.00605,48882.2603,True
